Date,Price,Open,High,Low,Vol,Change
"Mar 14, 2014",1379.00,1376.10,1386.60,1369.80,0.09K,0.50%
"Mar 13, 2014",1372.20,1366.80,1374.50,1366.50,0.02K,0.14%
"Mar 12, 2014",1370.30,1349.10,1370.50,1348.70,0.06K,1.77%
"Mar 11, 2014",1346.50,1340.00,1352.40,1338.10,0.05K,0.38%
"Mar 10, 2014",1341.40,1336.00,1344.70,1330.50,0.10K,0.25%
"Mar 07, 2014",1338.10,1349.50,1352.70,1329.20,0.10K,-1.01%
"Mar 06, 2014",1351.70,1338.00,1351.60,1333.30,0.06K,0.86%
"Mar 05, 2014",1340.20,1334.80,1341.00,1334.80,0.03K,0.18%
"Mar 04, 2014",1337.80,1350.40,1350.40,1332.20,0.08K,-0.91%
"Mar 03, 2014",1350.10,1335.90,1354.10,1332.90,0.23K,2.17%
"Feb 28, 2014",1321.40,1329.80,1332.60,1321.10,0.24K,-0.77%
"Feb 27, 2014",1331.60,1329.30,1335.00,1324.60,0.37K,0.26%
"Feb 26, 2014",1328.20,1341.20,1344.00,1325.60,0.06K,-1.10%
"Feb 25, 2014",1343.00,1336.40,1343.90,1333.10,0.29K,0.35%
"Feb 24, 2014",1338.30,1324.30,1339.00,1321.40,0.09K,1.09%
"Feb 21, 2014",1323.90,1320.00,1328.30,1317.40,0.17K,0.52%
"Feb 20, 2014",1317.10,1310.70,1323.50,1309.60,0.12K,-0.27%
"Feb 19, 2014",1320.60,1318.30,1321.60,1309.10,0.19K,-0.31%
"Feb 18, 2014",1324.70,1322.90,1330.60,1313.90,0.37K,-0.29%
"Feb 17, 2014",1328.50,1323.70,1332.20,1321.10,-,0.72%
"Feb 14, 2014",1319.00,1301.70,1320.70,1301.50,0.31K,1.43%
"Feb 13, 2014",1300.40,1293.30,1303.50,1287.50,0.88K,0.39%
"Feb 12, 2014",1295.30,1290.50,1296.20,1285.50,0.14K,0.40%
"Feb 11, 2014",1290.10,1274.00,1292.00,1273.80,0.56K,1.20%
"Feb 10, 2014",1274.80,1269.60,1277.30,1265.70,0.74K,0.91%
"Feb 07, 2014",1263.30,1258.30,1271.40,1257.90,0.44K,0.45%
"Feb 06, 2014",1257.60,1258.00,1267.00,1253.50,0.27K,0.02%
"Feb 05, 2014",1257.30,1254.00,1273.70,1253.10,1.62K,0.45%
"Feb 04, 2014",1251.70,1258.40,1260.70,1247.80,1.75K,-0.69%
"Feb 03, 2014",1260.40,1242.40,1266.30,1241.20,2.91K,1.64%
"Jan 31, 2014",1240.10,1243.60,1254.50,1238.40,5.82K,-0.17%
"Jan 30, 2014",1242.20,1267.00,1267.70,1237.50,45.28K,-1.58%
"Jan 29, 2014",1262.20,1262.20,1262.20,1262.20,-,0.90%
"Jan 28, 2014",1251.00,1257.90,1258.40,1257.90,0.02K,-1.00%
"Jan 27, 2014",1263.60,1259.80,1264.40,1254.40,0.09K,-0.07%
"Jan 24, 2014",1264.50,1258.30,1269.40,1258.30,0.04K,0.15%
"Jan 23, 2014",1262.60,1235.20,1264.20,1235.20,0.04K,1.90%
"Jan 22, 2014",1239.00,1241.70,1242.00,1240.10,0.06K,-0.27%
"Jan 21, 2014",1242.30,1256.40,1257.50,1240.00,0.22K,-1.02%
"Jan 20, 2014",1255.10,1255.70,1257.90,1253.10,-,0.27%
"Jan 17, 2014",1251.70,1239.70,1254.30,1239.70,0.10K,0.94%
"Jan 16, 2014",1240.00,1239.30,1242.80,1238.70,0.05K,0.15%
"Jan 15, 2014",1238.10,1243.10,1243.20,1238.20,0.07K,-0.57%
"Jan 14, 2014",1245.20,1251.00,1251.30,1242.00,0.04K,-0.46%
"Jan 13, 2014",1250.90,1250.60,1252.70,1245.50,0.05K,0.34%
"Jan 10, 2014",1246.70,1235.00,1246.80,1234.00,0.06K,1.42%
"Jan 09, 2014",1229.30,1225.80,1229.00,1225.80,0.01K,0.33%
"Jan 08, 2014",1225.30,1227.50,1227.50,1218.60,0.19K,-0.33%
"Jan 07, 2014",1229.40,1239.30,1242.40,1226.00,0.07K,-0.68%
"Jan 06, 2014",1237.80,1232.80,1247.00,1221.90,0.13K,-0.05%
"Jan 03, 2014",1238.40,1221.70,1239.00,1221.70,0.14K,1.09%
"Jan 02, 2014",1225.00,1204.30,1227.30,1204.30,0.21K,1.63%
"Jan 01, 2014",1205.40,1203.60,1205.40,1202.80,-,0.29%
"Dec 31, 2013",1201.90,1196.40,1212.40,1182.00,0.12K,-0.10%
"Dec 30, 2013",1203.10,1215.00,1215.50,1194.40,0.35K,-1.07%
"Dec 27, 2013",1216.10,1213.40,1218.50,1212.90,0.28K,0.16%
"Dec 26, 2013",1214.10,1207.10,1215.90,1207.10,0.14K,0.75%
"Dec 24, 2013",1205.10,1199.80,1205.60,1197.70,0.18K,0.56%
"Dec 23, 2013",1198.40,1205.20,1205.20,1195.90,0.12K,-0.56%
"Dec 20, 2013",1205.10,1190.90,1207.80,1190.90,0.20K,0.85%
"Dec 19, 2013",1195.00,1226.60,1226.60,1188.70,0.12K,-3.32%
"Dec 18, 2013",1236.10,1231.50,1245.10,1217.00,0.11K,0.40%
"Dec 17, 2013",1231.20,1237.00,1240.40,1231.30,0.02K,-1.15%
"Dec 16, 2013",1245.50,1238.40,1250.60,1228.90,0.24K,0.79%
"Dec 13, 2013",1235.70,1226.70,1239.00,1222.20,0.45K,0.79%
"Dec 12, 2013",1226.00,1253.50,1255.40,1225.90,0.61K,-2.58%
"Dec 11, 2013",1258.50,1261.90,1261.90,1252.10,0.15K,-0.31%
"Dec 10, 2013",1262.40,1239.00,1267.00,1239.00,0.88K,2.19%
"Dec 09, 2013",1235.30,1230.20,1243.20,1229.00,0.35K,0.41%
"Dec 06, 2013",1230.30,1228.70,1242.00,1213.00,1.03K,-0.24%
"Dec 05, 2013",1233.20,1240.00,1241.50,1218.60,0.45K,-1.20%
"Dec 04, 2013",1248.20,1225.10,1250.40,1212.90,1.82K,2.17%
"Dec 03, 2013",1221.70,1219.20,1225.70,1215.60,1.93K,-0.05%
"Dec 02, 2013",1222.30,1251.40,1251.50,1217.80,4.98K,-2.26%
"Nov 29, 2013",1250.60,1237.80,1254.50,1233.70,9.20K,0.55%
"Nov 28, 2013",1243.80,1237.90,1245.30,1236.20,-,0.48%
"Nov 27, 2013",1237.80,1241.60,1254.80,1235.50,82.33K,-0.29%
"Nov 26, 2013",1241.40,1243.00,1243.00,1243.00,0.00K,0.02%
"Nov 25, 2013",1241.10,1231.10,1240.70,1229.00,0.02K,-0.23%
"Nov 22, 2013",1244.00,1243.20,1247.00,1241.40,0.08K,0.04%
"Nov 21, 2013",1243.50,1245.70,1247.10,1236.50,0.09K,-1.14%
"Nov 20, 2013",1257.90,1269.00,1269.00,1241.90,0.12K,-1.22%
"Nov 19, 2013",1273.40,1274.20,1275.20,1271.00,0.01K,0.09%
"Nov 18, 2013",1272.20,1284.70,1284.80,1272.20,0.01K,-1.17%
"Nov 15, 2013",1287.30,1287.70,1288.50,1281.50,0.02K,0.09%
"Nov 14, 2013",1286.20,1280.20,1293.30,1278.10,0.03K,1.41%
"Nov 13, 2013",1268.30,1274.00,1280.50,1271.10,0.02K,-0.22%
"Nov 12, 2013",1271.10,1282.30,1282.30,1268.50,0.00K,-0.77%
"Nov 11, 2013",1281.00,1281.60,1281.80,1281.00,0.01K,-0.27%
"Nov 08, 2013",1284.50,1308.00,1308.10,1281.30,0.02K,-1.83%
"Nov 07, 2013",1308.40,1323.60,1323.60,1298.00,0.13K,-0.71%
"Nov 06, 2013",1317.70,1313.50,1318.60,1312.50,0.01K,0.74%
"Nov 05, 2013",1308.00,1313.30,1317.50,1306.90,0.10K,-0.50%
"Nov 04, 2013",1314.60,1314.60,1320.50,1312.10,0.04K,0.11%
"Nov 01, 2013",1313.10,1325.70,1325.70,1308.00,0.02K,-0.79%
"Oct 31, 2013",1323.60,1334.00,1334.00,1321.70,0.06K,-1.88%
"Oct 30, 2013",1349.00,1340.80,1355.80,1335.60,0.04K,0.28%
"Oct 29, 2013",1345.20,1359.60,1359.70,1359.60,0.01K,-0.50%
"Oct 28, 2013",1352.00,1351.40,1359.20,1349.00,0.02K,-0.03%
"Oct 25, 2013",1352.40,1346.20,1353.00,1346.20,0.02K,0.16%
"Oct 24, 2013",1350.20,1334.50,1350.10,1334.50,0.02K,1.22%
"Oct 23, 2013",1333.90,1331.90,1333.40,1331.90,0.01K,-0.64%
"Oct 22, 2013",1342.50,1313.90,1342.60,1313.90,0.06K,2.04%
"Oct 21, 2013",1315.70,1316.80,1317.70,1316.50,0.02K,0.10%
"Oct 18, 2013",1314.40,1318.80,1326.00,1312.60,0.07K,-0.63%
"Oct 17, 2013",1322.70,1307.00,1320.80,1307.00,0.07K,3.17%
"Oct 16, 2013",1282.00,1282.80,1284.00,1269.20,0.09K,0.71%
"Oct 15, 2013",1273.00,1270.50,1284.80,1254.10,0.21K,-0.27%
"Oct 14, 2013",1276.40,1275.80,1285.80,1272.10,0.06K,0.66%
"Oct 11, 2013",1268.00,1286.90,1291.60,1263.80,0.21K,-2.21%
"Oct 10, 2013",1296.60,1303.40,1310.80,1285.00,0.09K,-0.79%
"Oct 09, 2013",1306.90,1317.60,1319.00,1295.30,0.14K,-1.31%
"Oct 08, 2013",1324.20,1326.50,1330.00,1321.20,0.06K,-0.05%
"Oct 07, 2013",1324.80,1313.80,1325.40,1311.80,0.08K,1.15%
"Oct 04, 2013",1309.70,1316.20,1318.10,1305.70,0.04K,-0.58%
"Oct 03, 2013",1317.40,1312.00,1319.50,1302.50,0.22K,-0.24%
"Oct 02, 2013",1320.60,1288.50,1321.00,1280.00,0.15K,2.69%
"Oct 01, 2013",1286.00,1328.00,1334.20,1283.80,0.82K,-3.05%
"Sep 30, 2013",1326.50,1345.80,1350.90,1322.00,0.60K,-0.89%
"Sep 27, 2013",1338.40,1321.50,1343.80,1319.70,2.99K,1.12%
"Sep 26, 2013",1323.60,1335.20,1338.30,1335.20,0.01K,-0.92%
"Sep 25, 2013",1335.90,1322.70,1335.30,1322.70,0.05K,1.51%
"Sep 24, 2013",1316.00,1321.20,1324.90,1309.40,0.06K,-0.82%
"Sep 23, 2013",1326.90,1327.10,1327.80,1317.60,0.08K,-0.42%
"Sep 20, 2013",1332.50,1347.50,1347.50,1330.70,0.00K,-2.69%
"Sep 19, 2013",1369.40,1362.90,1373.00,1362.90,0.04K,4.71%
"Sep 18, 2013",1307.80,1292.10,1347.70,1292.10,0.03K,-0.13%
"Sep 17, 2013",1309.50,1313.00,1313.10,1310.20,0.02K,-0.64%
"Sep 16, 2013",1317.90,1328.40,1329.60,1310.80,0.11K,0.73%
"Sep 13, 2013",1308.40,1322.90,1323.00,1305.30,0.04K,-1.65%
"Sep 12, 2013",1330.40,1360.00,1360.00,1322.40,0.12K,-2.46%
"Sep 11, 2013",1363.90,1365.80,1365.80,1356.70,0.06K,-0.01%
"Sep 10, 2013",1364.10,1377.50,1377.50,1357.60,0.02K,-1.64%
"Sep 09, 2013",1386.80,1389.80,1389.80,1386.50,0.04K,0.01%
"Sep 06, 2013",1386.70,1371.00,1390.10,1368.90,0.05K,0.99%
"Sep 05, 2013",1373.10,1393.50,1397.50,1367.10,0.04K,-1.21%
"Sep 04, 2013",1389.90,1413.00,1413.00,1387.10,0.10K,-1.57%
"Sep 03, 2013",1412.00,1393.00,1414.40,1382.30,0.14K,1.31%
"Sep 02, 2013",1393.70,1380.40,1398.00,1379.60,-,-0.17%
"Aug 30, 2013",1396.10,1407.20,1409.80,1392.30,0.10K,-1.19%
"Aug 29, 2013",1412.90,1417.40,1417.40,1404.50,0.38K,-0.43%
"Aug 28, 2013",1419.00,1417.30,1428.00,1415.10,0.02K,-0.11%
"Aug 27, 2013",1420.60,1403.80,1421.10,1398.70,0.40K,1.98%
"Aug 26, 2013",1393.00,1398.60,1403.00,1391.30,0.20K,-0.19%
"Aug 23, 2013",1395.70,1376.80,1398.20,1373.90,0.18K,1.79%
"Aug 22, 2013",1371.20,1362.00,1380.40,1362.00,0.08K,0.04%
"Aug 21, 2013",1370.60,1372.50,1377.30,1360.90,0.11K,-0.18%
"Aug 20, 2013",1373.10,1355.00,1377.00,1355.00,0.12K,0.51%
"Aug 19, 2013",1366.20,1379.00,1384.40,1363.90,0.14K,-0.40%
"Aug 16, 2013",1371.70,1366.80,1378.90,1361.00,0.18K,0.74%
"Aug 15, 2013",1361.60,1340.10,1369.60,1319.90,0.24K,2.07%
"Aug 14, 2013",1334.00,1317.70,1336.30,1317.70,0.33K,0.97%
"Aug 13, 2013",1321.20,1331.90,1339.10,1320.20,0.21K,-1.01%
"Aug 12, 2013",1334.70,1317.20,1342.40,1317.20,0.31K,1.66%
"Aug 09, 2013",1312.90,1315.10,1315.80,1306.70,0.45K,0.17%
"Aug 08, 2013",1310.70,1283.90,1312.80,1283.70,0.48K,1.91%
"Aug 07, 2013",1286.10,1282.50,1288.40,1274.00,0.99K,0.23%
"Aug 06, 2013",1283.20,1303.00,1305.90,1279.30,1.31K,-1.49%
"Aug 05, 2013",1302.60,1311.20,1318.30,1297.50,0.90K,-0.61%
"Aug 02, 2013",1310.60,1306.70,1317.60,1283.00,1.45K,-0.03%
"Aug 01, 2013",1311.00,1323.00,1328.50,1306.90,1.56K,-0.11%
"Jul 31, 2013",1312.40,1325.50,1338.40,1304.90,6.25K,-0.88%
"Jul 30, 2013",1324.00,1327.20,1329.60,1316.20,44.77K,-0.33%
"Jul 29, 2013",1328.40,1328.40,1328.40,1328.40,0.00K,0.51%
"Jul 26, 2013",1321.70,1326.50,1326.50,1322.40,0.07K,-0.55%
"Jul 25, 2013",1329.00,1318.50,1336.80,1318.50,0.06K,0.70%
"Jul 24, 2013",1319.70,1342.20,1345.10,1318.60,0.04K,-1.15%
"Jul 23, 2013",1335.10,1334.80,1342.30,1327.90,0.01K,-0.10%
"Jul 22, 2013",1336.40,1317.00,1332.20,1317.00,0.02K,3.33%
"Jul 19, 2013",1293.30,1291.70,1292.20,1290.00,0.01K,0.68%
"Jul 18, 2013",1284.60,1275.30,1286.40,1275.20,0.03K,0.52%
"Jul 17, 2013",1277.90,1286.20,1300.00,1272.90,0.01K,-1.00%
"Jul 16, 2013",1290.80,1279.40,1291.40,1279.40,0.01K,0.55%
"Jul 15, 2013",1283.80,1292.10,1292.40,1281.60,0.02K,0.47%
"Jul 12, 2013",1277.80,1282.30,1282.30,1273.30,0.01K,-0.18%
"Jul 11, 2013",1280.10,1284.60,1285.00,1278.90,0.02K,2.62%
"Jul 10, 2013",1247.40,1244.60,1263.90,1244.60,0.06K,0.12%
"Jul 09, 2013",1245.90,1234.70,1254.50,1234.40,0.03K,0.89%
"Jul 08, 2013",1234.90,1218.80,1235.20,1215.40,0.06K,1.81%
"Jul 05, 2013",1212.90,1252.70,1254.10,1208.90,0.07K,-2.74%
"Jul 04, 2013",1247.05,1254.55,1256.15,1244.45,-,-0.40%
"Jul 03, 2013",1252.10,1243.80,1258.20,1240.30,0.02K,0.68%
"Jul 02, 2013",1243.60,1254.10,1266.30,1241.20,0.11K,-0.98%
"Jul 01, 2013",1255.90,1234.70,1261.00,1234.20,0.15K,2.62%
"Jun 28, 2013",1223.80,1200.90,1232.30,1183.20,0.23K,1.02%
"Jun 27, 2013",1211.40,1224.70,1241.60,1198.30,0.53K,-1.48%
"Jun 26, 2013",1229.60,1273.90,1273.90,1228.80,0.37K,-3.55%
"Jun 25, 2013",1274.80,1281.30,1286.00,1273.20,0.95K,-0.16%
"Jun 24, 2013",1276.80,1297.30,1297.30,1275.70,0.32K,-1.15%
"Jun 21, 2013",1291.60,1280.40,1300.00,1268.90,0.46K,0.44%
"Jun 20, 2013",1285.90,1348.10,1348.10,1275.40,0.71K,-6.38%
"Jun 19, 2013",1373.60,1368.10,1372.70,1348.10,0.20K,0.51%
"Jun 18, 2013",1366.60,1383.10,1383.50,1363.00,0.35K,-1.17%
"Jun 17, 2013",1382.80,1390.30,1390.50,1380.00,0.11K,-0.32%
"Jun 14, 2013",1387.30,1383.90,1389.60,1377.80,0.09K,0.70%
"Jun 13, 2013",1377.60,1386.80,1390.90,1373.40,0.46K,-1.02%
"Jun 12, 2013",1391.80,1375.00,1393.50,1373.70,0.51K,1.07%
"Jun 11, 2013",1377.00,1384.20,1384.40,1366.00,0.48K,-0.66%
"Jun 10, 2013",1386.20,1378.80,1386.90,1375.60,0.37K,0.23%
"Jun 07, 2013",1383.00,1411.50,1416.40,1377.90,1.16K,-2.31%
"Jun 06, 2013",1415.70,1401.70,1422.70,1391.60,0.78K,1.24%
"Jun 05, 2013",1398.40,1397.50,1410.00,1395.60,1.69K,0.09%
"Jun 04, 2013",1397.10,1410.90,1414.10,1389.00,0.93K,-1.03%
"Jun 03, 2013",1411.70,1389.10,1416.30,1388.30,1.42K,1.37%
"May 31, 2013",1392.60,1412.40,1421.10,1384.20,6.00K,-1.34%
"May 30, 2013",1411.50,1392.10,1417.50,1388.30,45.13K,1.45%
"May 29, 2013",1391.30,1391.30,1391.30,1391.30,0.00K,0.88%
"May 28, 2013",1379.10,1380.80,1392.50,1379.80,0.06K,-1.21%
"May 27, 2013",1395.95,1385.95,1396.15,1384.15,-,0.66%
"May 24, 2013",1386.80,1386.80,1386.80,1386.80,0.00K,-0.37%
"May 23, 2013",1392.00,1380.60,1394.80,1377.80,0.06K,1.78%
"May 22, 2013",1367.60,1387.20,1395.70,1364.50,0.01K,-0.74%
"May 21, 2013",1377.80,1386.50,1392.30,1358.50,0.05K,-0.47%
"May 20, 2013",1384.30,1342.90,1391.90,1342.90,0.02K,1.42%
"May 17, 2013",1364.90,1386.70,1391.10,1359.10,0.05K,-1.60%
"May 16, 2013",1387.10,1390.40,1395.10,1370.60,0.04K,-0.67%
"May 15, 2013",1396.50,1425.70,1425.70,1390.10,0.36K,-1.98%
"May 14, 2013",1424.70,1430.10,1444.40,1422.00,0.07K,-0.68%
"May 13, 2013",1434.50,1440.00,1440.60,1427.80,0.34K,-0.16%
"May 10, 2013",1436.80,1455.60,1459.30,1423.00,0.57K,-2.18%
"May 09, 2013",1468.80,1471.20,1473.40,1453.00,0.03K,-0.35%
"May 08, 2013",1473.90,1455.50,1474.70,1450.70,0.08K,1.72%
"May 07, 2013",1449.00,1462.00,1466.20,1441.20,0.09K,-1.30%
"May 06, 2013",1468.10,1468.10,1477.20,1466.80,0.03K,0.26%
"May 03, 2013",1464.30,1465.50,1487.10,1461.40,0.07K,-0.23%
"May 02, 2013",1467.70,1459.00,1471.20,1453.50,0.24K,1.48%
"May 01, 2013",1446.30,1475.80,1477.10,1440.00,0.13K,-1.76%
"Apr 30, 2013",1472.20,1471.10,1476.60,1461.00,0.53K,0.33%
"Apr 29, 2013",1467.40,1462.70,1475.50,1462.30,0.27K,0.95%
"Apr 26, 2013",1453.60,1467.40,1480.00,1451.40,0.63K,-0.56%
"Apr 25, 2013",1461.80,1433.00,1458.30,1433.00,0.22K,2.70%
"Apr 24, 2013",1423.40,1423.20,1430.10,1420.40,0.14K,1.05%
"Apr 23, 2013",1408.60,1429.50,1429.50,1405.80,0.33K,-0.87%
"Apr 22, 2013",1421.00,1406.80,1434.90,1406.80,0.07K,1.84%
"Apr 19, 2013",1395.30,1419.30,1420.30,1395.10,0.24K,0.24%
"Apr 18, 2013",1392.00,1347.50,1396.40,1347.50,0.06K,0.71%
"Apr 17, 2013",1382.20,1373.20,1394.20,1370.20,0.09K,-0.33%
"Apr 16, 2013",1386.80,1358.00,1401.00,1323.00,0.62K,1.93%
"Apr 15, 2013",1360.60,1478.20,1487.40,1338.00,1.31K,-9.35%
"Apr 12, 2013",1501.00,1560.80,1560.80,1480.20,0.88K,-4.05%
"Apr 11, 2013",1564.30,1557.10,1566.70,1554.80,1.07K,0.39%
"Apr 10, 2013",1558.30,1584.40,1586.00,1557.00,0.36K,-1.76%
"Apr 09, 2013",1586.20,1571.60,1589.30,1570.00,0.22K,0.90%
"Apr 08, 2013",1572.00,1575.80,1580.60,1567.60,0.10K,-0.22%
"Apr 05, 2013",1575.40,1553.20,1580.60,1550.10,1.18K,1.52%
"Apr 04, 2013",1551.80,1557.30,1557.30,1539.10,0.83K,-0.06%
"Apr 03, 2013",1552.80,1575.70,1576.40,1549.20,2.17K,-1.42%
"Apr 02, 2013",1575.10,1599.20,1602.60,1574.10,2.29K,-1.56%
"Apr 01, 2013",1600.00,1596.80,1600.50,1594.80,0.69K,0.33%
"Mar 28, 2013",1594.80,1604.70,1606.60,1593.60,4.72K,-0.71%
"Mar 27, 2013",1606.20,1598.50,1608.10,1590.30,50.45K,0.65%
"Mar 26, 2013",1595.80,1595.80,1595.80,1595.80,0.01K,-0.55%
"Mar 25, 2013",1604.60,1607.10,1607.80,1596.10,0.03K,-0.10%
"Mar 22, 2013",1606.20,1611.00,1611.00,1604.10,0.10K,-0.47%
"Mar 21, 2013",1613.80,1612.80,1613.00,1611.90,0.01K,0.39%
"Mar 20, 2013",1607.50,1610.00,1613.00,1606.20,0.01K,-0.24%
"Mar 19, 2013",1611.30,1613.10,1613.10,1613.00,0.20K,0.42%
"Mar 18, 2013",1604.60,1605.90,1607.70,1601.60,0.61K,0.76%
"Mar 15, 2013",1592.50,1590.50,1594.40,1590.20,0.01K,0.12%
"Mar 14, 2013",1590.60,1585.70,1587.90,1575.70,0.14K,0.14%
"Mar 13, 2013",1588.30,1592.30,1596.00,1585.00,0.40K,-0.20%
"Mar 12, 2013",1591.50,1579.80,1595.60,1579.80,0.16K,0.87%
"Mar 11, 2013",1577.80,1576.00,1579.70,1576.00,1.12K,0.08%
"Mar 08, 2013",1576.60,1578.60,1581.20,1561.80,0.07K,0.11%
"Mar 07, 2013",1574.80,1580.00,1583.50,1573.90,0.05K,0.01%
"Mar 06, 2013",1574.60,1577.60,1582.60,1566.80,0.11K,0.00%
"Mar 05, 2013",1574.60,1577.60,1585.50,1571.40,0.07K,0.16%
"Mar 04, 2013",1572.10,1580.80,1580.80,1569.70,0.06K,0.01%
"Mar 01, 2013",1571.90,1579.60,1585.60,1566.00,0.07K,-0.37%
"Feb 28, 2013",1577.70,1596.00,1601.60,1575.10,0.10K,-1.10%
"Feb 27, 2013",1595.20,1612.80,1612.80,1591.80,0.70K,-1.24%
"Feb 26, 2013",1615.20,1593.30,1609.00,1589.00,0.19K,1.83%
"Feb 25, 2013",1586.20,1579.40,1596.00,1577.70,0.12K,0.88%
"Feb 22, 2013",1572.40,1580.00,1585.40,1572.30,0.08K,-0.37%
"Feb 21, 2013",1578.20,1568.50,1581.20,1554.50,2.02K,0.04%
"Feb 20, 2013",1577.60,1604.70,1606.90,1561.80,0.28K,-1.62%
"Feb 19, 2013",1603.60,1610.00,1617.00,1599.70,0.27K,-0.32%
"Feb 15, 2013",1608.80,1633.20,1633.90,1599.50,0.46K,-1.58%
"Feb 14, 2013",1634.70,1641.10,1646.90,1632.70,0.22K,-0.58%
"Feb 13, 2013",1644.20,1652.20,1652.30,1640.20,0.24K,-0.27%
"Feb 12, 2013",1648.70,1643.80,1650.40,1642.40,0.09K,0.03%
"Feb 11, 2013",1648.20,1666.50,1668.00,1643.70,0.87K,-1.07%
"Feb 08, 2013",1666.00,1671.50,1672.50,1664.80,0.29K,-0.26%
"Feb 07, 2013",1670.40,1677.00,1682.10,1663.10,0.48K,-0.44%
"Feb 06, 2013",1677.70,1672.20,1678.50,1668.00,0.38K,0.32%
"Feb 05, 2013",1672.40,1674.20,1683.40,1666.50,0.35K,-0.17%
"Feb 04, 2013",1675.30,1668.00,1676.50,1661.60,0.45K,0.35%
"Feb 01, 2013",1669.40,1663.90,1681.20,1659.90,3.25K,0.53%
"Jan 31, 2013",1660.60,1675.40,1680.00,1657.40,6.04K,-1.15%
"Jan 30, 2013",1679.90,1662.40,1683.20,1661.80,44.89K,1.16%
"Jan 29, 2013",1660.70,1661.20,1661.50,1660.70,0.02K,0.50%
"Jan 28, 2013",1652.40,1651.60,1655.50,1651.60,0.08K,-0.24%
"Jan 25, 2013",1656.40,1663.00,1663.00,1657.20,0.04K,-0.78%
"Jan 24, 2013",1669.50,1680.80,1681.70,1668.00,0.01K,-1.00%
"Jan 23, 2013",1686.30,1691.30,1693.70,1685.20,0.03K,-0.38%
"Jan 22, 2013",1692.80,1690.30,1694.70,1687.80,0.02K,0.37%
"Jan 18, 2013",1686.60,1687.40,1692.00,1687.30,0.01K,-0.22%
"Jan 17, 2013",1690.40,1676.40,1694.60,1671.00,0.08K,0.46%
"Jan 16, 2013",1682.70,1674.40,1680.50,1674.40,0.01K,-0.04%
"Jan 15, 2013",1683.40,1671.60,1684.30,1671.60,0.02K,0.87%
"Jan 14, 2013",1668.90,1665.40,1673.80,1664.10,0.01K,0.54%
"Jan 11, 2013",1660.00,1673.10,1673.10,1654.20,0.15K,-1.03%
"Jan 10, 2013",1677.30,1672.50,1673.80,1672.50,0.01K,1.36%
"Jan 09, 2013",1654.80,1658.60,1662.10,1651.20,0.01K,-0.40%
"Jan 08, 2013",1661.50,1647.70,1659.50,1647.70,0.02K,0.97%
"Jan 07, 2013",1645.50,1656.50,1659.90,1643.80,0.05K,-0.16%
"Jan 04, 2013",1648.10,1647.00,1658.30,1625.70,0.20K,-1.53%
"Jan 03, 2013",1673.70,1686.10,1686.80,1662.00,0.14K,-0.84%
"Jan 02, 2013",1687.90,1672.80,1693.80,1670.00,0.04K,0.78%
"Dec 31, 2012",1674.80,1655.40,1677.10,1655.40,0.09K,1.20%
"Dec 28, 2012",1654.90,1664.00,1664.00,1653.70,0.20K,-0.46%
"Dec 27, 2012",1662.60,1656.20,1662.10,1656.20,0.21K,0.17%
"Dec 26, 2012",1659.80,1654.50,1666.70,1654.50,0.07K,0.07%
"Dec 24, 2012",1658.60,1657.70,1663.80,1654.90,0.07K,-0.03%
"Dec 21, 2012",1659.10,1648.00,1656.70,1635.80,0.08K,0.86%
"Dec 20, 2012",1644.90,1667.90,1671.00,1637.60,0.16K,-1.30%
"Dec 19, 2012",1666.50,1675.30,1676.00,1664.60,0.08K,-0.18%
"Dec 18, 2012",1669.50,1701.40,1702.80,1661.00,0.50K,-1.62%
"Dec 17, 2012",1697.00,1690.50,1698.50,1689.50,0.07K,0.07%
"Dec 14, 2012",1695.80,1698.30,1699.20,1694.40,0.07K,0.01%
"Dec 13, 2012",1695.60,1707.20,1707.20,1689.90,0.24K,-1.22%
"Dec 12, 2012",1716.60,1710.10,1722.30,1708.00,0.20K,0.49%
"Dec 11, 2012",1708.20,1710.00,1714.10,1705.90,0.09K,-0.28%
"Dec 10, 2012",1713.00,1704.20,1717.00,1704.20,0.09K,0.53%
"Dec 07, 2012",1704.00,1701.20,1704.50,1684.00,0.17K,0.22%
"Dec 06, 2012",1700.30,1694.30,1702.10,1686.40,0.53K,0.47%
"Dec 05, 2012",1692.40,1697.10,1706.00,1685.00,1.26K,-0.12%
"Dec 04, 2012",1694.40,1716.30,1716.80,1691.60,1.43K,-1.47%
"Dec 03, 2012",1719.60,1714.90,1721.90,1714.50,1.24K,0.51%
"Nov 30, 2012",1710.90,1725.20,1731.20,1708.40,3.69K,-0.94%
"Nov 29, 2012",1727.20,1719.60,1729.00,1717.70,65.60K,0.62%
"Nov 28, 2012",1716.50,1739.80,1739.80,1716.30,0.01K,-1.48%
"Nov 27, 2012",1742.20,1746.40,1746.40,1745.20,0.01K,-0.42%
"Nov 26, 2012",1749.50,1750.30,1750.50,1749.40,0.02K,-0.10%
"Nov 23, 2012",1751.30,1735.00,1735.00,1735.00,0.01K,1.35%
"Nov 21, 2012",1727.90,1725.80,1725.80,1725.80,0.02K,0.27%
"Nov 20, 2012",1723.20,1730.60,1731.10,1722.50,0.02K,-0.62%
"Nov 19, 2012",1734.00,1721.80,1731.00,1721.80,0.00K,1.15%
