Date,OpenBTC,HighBTC,LowBTC,CloseBTC,VolumeBTC,OpenGold,HighGold,LowGold,CloseGold,VolumeGold
2012-12-09,13.171428571428573,13.428571428571427,12.928571428571429,13.3,34357.57142857143,1704.7599999999998,1710.2599999999998,1692.3,1702.14,924.4
2012-12-16,13.557142857142855,13.728571428571428,13.271428571428572,13.542857142857143,34668.71428571428,1705.9599999999998,1711.9599999999998,1700.48,1705.8399999999997,136.6
2012-12-23,13.414285714285715,13.557142857142855,13.157142857142857,13.414285714285715,31818.571428571428,1676.6200000000001,1681.0,1657.7,1667.4,175.6
2012-12-30,13.400000000000002,13.528571428571427,13.257142857142856,13.414285714285715,18178.0,1658.1,1664.15,1654.825,1658.975,137.75
2013-01-06,13.400000000000002,13.528571428571427,13.299999999999999,13.400000000000002,20452.571428571428,1665.3249999999998,1679.0,1653.2749999999999,1671.125,115.75
2013-01-13,13.842857142857142,14.1,13.72857142857143,13.942857142857141,36341.42857142857,1661.6799999999998,1665.6799999999998,1653.8799999999999,1659.8200000000002,46.2
2013-01-20,14.885714285714286,15.285714285714286,14.728571428571428,15.114285714285714,43051.42857142857,1675.0399999999997,1685.0400000000002,1673.6799999999998,1682.4,27.2
2013-01-27,17.071428571428573,17.87142857142857,16.242857142857144,17.371428571428574,69038.57142857143,1681.35,1683.275,1674.55,1676.25,25.0
2013-02-03,19.457142857142856,20.342857142857145,18.971428571428568,19.857142857142858,64672.28571428572,1662.9,1672.28,1658.28,1664.6,10857.2
2013-02-10,21.6,22.314285714285713,21.257142857142856,22.08571428571429,48699.142857142855,1672.58,1678.6,1664.8,1672.36,388.6
2013-02-17,25.642857142857142,26.685714285714287,24.528571428571432,26.042857142857144,69605.0,1647.3600000000001,1650.3,1631.7,1636.92,373.6
2013-02-24,28.95714285714286,29.857142857142858,28.342857142857138,29.400000000000002,52126.857142857145,1590.8,1597.625,1572.075,1582.9499999999998,661.25
2013-03-03,32.07142857142857,33.199999999999996,31.600000000000005,32.728571428571435,45086.57142857143,1592.22,1601.0,1579.92,1589.2400000000002,234.6
2013-03-10,40.714285714285715,44.5,39.10000000000001,42.357142857142854,77700.0,1578.92,1582.7199999999998,1568.7200000000003,1574.5399999999997,71.0
2013-03-17,46.68571428571429,47.82857142857142,44.5,46.885714285714286,51699.57142857143,1584.8600000000001,1590.72,1581.34,1588.14,363.6
2013-03-24,61.08571428571428,67.51428571428572,56.84285714285714,64.52857142857142,90020.57142857143,1610.56,1611.56,1607.3600000000001,1608.6799999999998,185.6
2013-03-31,83.05714285714285,89.25714285714285,79.57142857142857,86.12857142857142,70070.0,1601.5249999999999,1604.5749999999998,1593.9499999999998,1600.35,13799.75
2013-04-07,123.85714285714288,138.17142857142855,118.55714285714285,133.7571428571429,80108.14285714286,1576.44,1583.48,1561.4599999999998,1571.02,1432.2
2013-04-14,154.2428571428571,181.3857142857143,112.64285714285714,143.9142857142857,212872.42857142858,1569.94,1576.6799999999998,1545.92,1556.3600000000001,525.2
2013-04-21,98.28571428571429,113.88571428571429,85.89999999999999,102.45714285714287,248612.85714285713,1395.24,1419.8600000000001,1354.7599999999998,1383.3799999999999,463.6
2013-04-28,135.84285714285713,145.91428571428568,125.17142857142858,138.0142857142857,115037.42857142857,1431.98,1446.56,1423.48,1433.6799999999998,278.4
2013-05-05,121.61428571428571,129.58571428571426,105.72857142857143,118.98571428571428,144703.0,1466.8200000000002,1477.5,1455.64,1463.5800000000002,249.2
2013-05-12,113.88571428571429,118.3,108.38571428571427,113.71428571428571,72076.0,1462.48,1470.16,1446.94,1459.3200000000002,160.2
2013-05-19,117.61428571428573,121.35714285714286,113.91428571428571,118.71428571428571,57071.42857142857,1414.5800000000002,1419.3799999999999,1393.92,1401.5399999999997,173.6
2013-05-26,126.08571428571429,128.81428571428572,124.34285714285714,127.65714285714286,22871.285714285714,1376.8000000000002,1392.3,1366.1,1381.7,29.2
2013-06-02,130.21428571428572,131.5857142857143,124.55714285714285,128.64285714285714,33949.28571428572,1392.5099999999998,1403.7099999999998,1385.55,1394.0900000000001,10237.6
2013-06-09,117.77142857142857,119.27142857142859,110.22857142857143,114.61428571428571,46000.857142857145,1402.1399999999999,1415.9,1388.48,1401.18,1196.4
2013-06-16,104.02857142857142,107.57142857142857,99.71428571428571,103.95714285714284,27975.428571428572,1381.7400000000002,1389.0600000000002,1373.3000000000002,1383.98,382.2
2013-06-23,106.62857142857145,110.74285714285715,104.71428571428574,107.77142857142857,27552.428571428572,1354.0,1358.9599999999998,1327.08,1340.1,365.2
2013-06-30,101.24285714285715,104.01428571428572,97.39999999999999,99.75714285714285,33207.0,1255.6200000000001,1266.22,1231.84,1243.2800000000002,481.4
2013-07-07,81.87142857142858,85.55714285714285,74.32857142857142,78.87142857142855,56163.857142857145,1247.97,1259.15,1233.81,1242.31,69.6
2013-07-14,85.5,91.47142857142856,82.02857142857144,88.05714285714285,47928.857142857145,1253.0,1264.18,1249.3200000000002,1257.22,34.6
2013-07-21,94.39999999999999,97.38571428571429,90.91428571428571,94.05714285714285,24813.14285714286,1284.94,1292.48,1279.8200000000002,1286.0800000000002,15.6
2013-07-28,94.5142857142857,96.81428571428572,92.89999999999999,95.48571428571427,19903.0,1327.8,1336.58,1320.8799999999999,1328.3799999999999,38.2
2013-08-04,103.98571428571428,107.2,101.74285714285715,104.88571428571429,22270.428571428572,1322.16,1328.5,1307.88,1317.28,10807.2
2013-08-11,104.75714285714285,106.27142857142857,103.32857142857144,104.74285714285713,12112.142857142857,1299.14,1308.24,1288.24,1299.1,827.6
2013-08-18,109.39999999999999,112.42857142857143,107.60000000000001,110.6,20172.0,1334.74,1353.2599999999998,1327.2,1344.6399999999999,252.8
2013-08-25,119.50000000000001,123.24285714285713,117.75714285714287,120.74285714285715,22545.85714285714,1369.06,1383.46,1363.14,1375.36,125.6
2013-09-01,130.0857142857143,136.81428571428572,128.79999999999998,133.5,25341.714285714286,1408.8600000000001,1415.8600000000001,1400.38,1408.3200000000002,218.8
2013-09-08,135.37142857142857,139.44285714285715,129.84285714285713,132.55714285714285,17734.285714285714,1390.1799999999998,1402.6,1377.0,1391.0800000000002,66.4
2013-09-15,135.84285714285716,141.92857142857142,132.81428571428572,137.55714285714285,19443.14285714286,1363.2,1363.22,1345.7000000000003,1350.7199999999998,56.6
2013-09-22,137.21428571428572,139.29999999999998,134.28571428571428,136.6,10398.857142857143,1328.78,1342.1799999999998,1321.34,1327.42,39.4
2013-09-29,136.52857142857144,140.0142857142857,135.44285714285715,137.94285714285715,12789.714285714286,1325.54,1334.02,1320.9199999999998,1328.1599999999999,637.0
2013-10-06,136.22857142857146,139.9857142857143,129.31428571428572,135.35714285714286,28454.285714285714,1318.1,1328.7400000000002,1298.8,1312.04,363.8
2013-10-13,139.0,141.88571428571427,137.82857142857142,140.3857142857143,10800.142857142857,1309.64,1315.36,1295.42,1304.1,116.0
2013-10-20,159.82857142857142,169.27142857142854,156.05714285714288,165.34285714285716,28138.714285714286,1290.98,1300.28,1283.0,1293.7,98.4
2013-10-27,200.48571428571427,211.35714285714286,186.35714285714286,203.45714285714286,36657.857142857145,1328.66,1339.3600000000001,1328.6,1338.94,26.4
2013-11-03,210.58571428571432,216.3571428571429,206.68571428571428,213.02857142857144,8983.57142857143,1342.3,1346.8799999999999,1334.78,1336.58,31.4
2013-11-10,287.14285714285717,317.15714285714284,271.9857142857143,303.1857142857143,50986.142857142855,1314.6,1317.6599999999999,1302.16,1306.64,59.8
2013-11-17,406.2142857142857,447.41428571428565,393.3,433.64285714285717,25918.428571428572,1281.1599999999999,1285.28,1276.04,1278.78,14.0
2013-11-24,713.8285714285713,812.8714285714286,614.3,751.9285714285714,54130.42857142857,1263.3600000000001,1264.6200000000001,1252.6,1258.2,61.4
2013-12-01,1026.9857142857143,1119.4142857142858,938.7142857142857,1056.9,38139.42857142857,1238.2800000000002,1247.66,1235.48,1242.94,18310.8
2013-12-08,1020.2571428571429,1089.542857142857,867.1857142857143,991.6285714285714,44788.28571428572,1232.88,1242.22,1215.58,1231.1399999999999,2042.4
2013-12-15,917.4714285714286,987.3142857142856,855.7857142857144,934.0285714285712,18304.14285714286,1242.26,1253.3,1233.6399999999999,1243.58,487.2
2013-12-22,708.3285714285714,761.7428571428571,602.3571428571429,668.2714285714285,41490.28571428572,1224.8799999999999,1234.1,1211.36,1222.58,141.2
